<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20181121,000000,0.0372150,0.0376800,0.0368650,0.0372200,23310430000
20181122,000000,0.0374100,0.0377700,0.0372100,0.0373000,13766610000
20181123,000000,0.0372500,0.0373700,0.0367150,0.0370600,12312790000
20181126,000000,0.0370250,0.0371650,0.0355500,0.0366950,31024200000
20181127,000000,0.0367000,0.0372000,0.0365050,0.0368300,12301580000
20181128,000000,0.0369200,0.0376850,0.0368150,0.0375800,15880410000
20181129,000000,0.0376000,0.0383350,0.0375000,0.0380300,21860080000
20181130,000000,0.0377950,0.0378450,0.0371050,0.0373000,12334370000
20181203,000000,0.0375050,0.0381700,0.0375000,0.0376000,13213410000
20181204,000000,0.0375850,0.0377900,0.0369550,0.0369900,18728620000
20181205,000000,0.0367550,0.0370600,0.0365200,0.0369950,16813310000
20181206,000000,0.0367900,0.0368400,0.0362500,0.0367100,12541530000
20181207,000000,0.0367850,0.0370400,0.0364750,0.0365550,17029010000
20181210,000000,0.0363850,0.0366900,0.0361000,0.0361000,11251500000
20181211,000000,0.0363150,0.0363550,0.0359400,0.0360050,10806500000
20181212,000000,0.0361300,0.0362500,0.0358350,0.0362500,12153500000
20181213,000000,0.0362400,0.0362800,0.0359100,0.0360800,7881500000
20181214,000000,0.0360000,0.0360700,0.0355550,0.0359950,12106260000
20181217,000000,0.0358850,0.0369500,0.0358850,0.0363400,20124470000
20181218,000000,0.0361000,0.0362500,0.0356400,0.0362000,16827940000
20181219,000000,0.0359050,0.0365400,0.0357000,0.0363000,12791560000
20181220,000000,0.0362150,0.0362250,0.0357000,0.0358700,23188430000
20181221,000000,0.0358000,0.0360900,0.0352450,0.0352450,17988290000
20181224,000000,0.0354050,0.0356400,0.0346200,0.0347200,22114870000
20181225,000000,0.0344750,0.0345000,0.0330500,0.0341750,26686690000
20181226,000000,0.0343000,0.0346950,0.0340050,0.0344550,17639740000
20181227,000000,0.0348500,0.0349050,0.0340500,0.0340500,20590430000
20181228,000000,0.0341950,0.0344300,0.0337700,0.0339100,20333380000
20181229,000000,0.0340950,0.0341450,0.0338500,0.0338500,5882590000
20190103,000000,0.0339050,0.0343600,0.0336600,0.0342100,9001460000
20190104,000000,0.0342450,0.0346200,0.0342200,0.0346200,8608060000
20190108,000000,0.0346550,0.0349950,0.0344700,0.0348400,10977620000
20190109,000000,0.0349950,0.0351400,0.0348450,0.0350000,12256750000
20190110,000000,0.0350000,0.0350600,0.0346500,0.0350450,12840740000
20190111,000000,0.0351250,0.0354350,0.0349600,0.0351850,14970520000
20190114,000000,0.0350000,0.0353350,0.0348050,0.0353000,9264850000
20190115,000000,0.0353300,0.0358000,0.0353150,0.0354650,13744240000
20190116,000000,0.0355800,0.0357300,0.0353700,0.0356500,8729340000
20190117,000000,0.0356800,0.0357800,0.0355550,0.0357050,8701670000
20190118,000000,0.0358050,0.0371000,0.0358050,0.0371000,34554650000
20190121,000000,0.0371800,0.0376300,0.0368050,0.0368900,23320500000
20190122,000000,0.0368500,0.0373200,0.0366050,0.0371000,21888460000
20190123,000000,0.0371400,0.0376850,0.0370200,0.0375350,23608330000
20190124,000000,0.0375400,0.0379800,0.0367400,0.0369250,38135060000
20190125,000000,0.0370100,0.0371750,0.0366400,0.0369600,16761920000
20190128,000000,0.0370100,0.0374250,0.0367150,0.0369400,17737840000
20190129,000000,0.0369400,0.0374700,0.0367100,0.0374200,13435360000
20190130,000000,0.0373850,0.0375000,0.0372000,0.0374800,9930190000
20190131,000000,0.0376500,0.0378950,0.0374250,0.0377700,13828580000
20190201,000000,0.0376200,0.0380400,0.0375550,0.0379150,16323750000
20190204,000000,0.0379550,0.0384200,0.0379500,0.0383450,14942400000
