,Квантиль,Значение
897,0.898,1.1793455867632106
898,0.899,1.1795072291713975
899,0.9,1.179639760210767
900,0.901,1.1798562699174155
901,0.902,1.180111108083873
902,0.903,1.1802647309285297
903,0.904,1.1804038479064947
904,0.905,1.180618325140141
905,0.906,1.1807435412482459
906,0.907,1.1809441433014967
907,0.908,1.1810822242587635
908,0.909,1.1814069781868317
909,0.91,1.18171410331747
910,0.911,1.1819374182931934
911,0.912,1.1821272256883562
912,0.913,1.1823728392660076
913,0.914,1.182599026186931
914,0.915,1.1827778677402467
915,0.916,1.1829331852562734
916,0.917,1.1831684818684252
917,0.918,1.1834421479889816
918,0.919,1.1836391801226387
919,0.92,1.183924872418105
920,0.921,1.1844013936950695
921,0.922,1.1846065307991644
922,0.923,1.1848262728519448
923,0.924,1.1851551520201669
924,0.925,1.185369188964811
925,0.926,1.1856396343904863
926,0.927,1.1858014826033016
927,0.928,1.1861853444840225
928,0.929,1.1865212414342772
929,0.93,1.1867074088694778
930,0.931,1.1870917366419471
931,0.932,1.187221351599921
932,0.933,1.1873737282170451
933,0.934,1.1878095607485348
934,0.935,1.1881632828145638
935,0.936,1.1884245335041559
936,0.937,1.1888921640317767
937,0.9380000000000001,1.1891861267432131
938,0.9390000000000001,1.1893563648530148
939,0.9400000000000001,1.189609087454225
940,0.9410000000000001,1.1898715315525787
941,0.9420000000000001,1.1901897536739074
942,0.9430000000000001,1.190492608864196
943,0.9440000000000001,1.1908304563302499
944,0.9450000000000001,1.1913239254065096
945,0.9460000000000001,1.1916892462772783
946,0.9470000000000001,1.1921384982323027
947,0.9480000000000001,1.192612137394666
948,0.9490000000000001,1.1928218836418223
949,0.9500000000000001,1.193227273772221
950,0.9510000000000001,1.1936405882468069
951,0.9520000000000001,1.194084974534738
952,0.9530000000000001,1.1945010304928014
953,0.9540000000000001,1.1947962036272592
954,0.9550000000000001,1.1952551407753444
955,0.9560000000000001,1.195623680729109
956,0.9570000000000001,1.1961630481651169
957,0.9580000000000001,1.196535325516192
958,0.9590000000000001,1.1968307260637119
959,0.9600000000000001,1.1971879009208168
960,0.961,1.197581508830263
961,0.962,1.198128627229487
962,0.963,1.198491094175617
963,0.964,1.1989881422823017
964,0.965,1.1995111237108078
965,0.966,1.2002510217370383
966,0.967,1.2005810235182008
967,0.968,1.2011060477146083
968,0.969,1.2017872461590011
969,0.97,1.2024986565187696
970,0.971,1.2031036967930278
971,0.972,1.2033255450569935
972,0.973,1.2044365064289506
973,0.974,1.2050141160769428
974,0.975,1.2057034099363497
975,0.976,1.206269926653684
976,0.977,1.2072090841371739
977,0.978,1.2078024554901383
978,0.979,1.2091891645438975
979,0.98,1.2102444904005039
980,0.981,1.2108543335151711
981,0.982,1.211589395454796
982,0.983,1.2124907480845555
983,0.984,1.2135391446665669
984,0.985,1.2147384334074613
985,0.986,1.2153334079199034
986,0.987,1.2168682316730812
987,0.988,1.2183028788801396
988,0.989,1.2194982909830787
989,0.99,1.2207771827215272
990,0.991,1.221995914781059
991,0.992,1.2230247507894814
992,0.993,1.2244754768448556
993,0.994,1.2261355965394611
994,0.995,1.2295976220499725
995,0.996,1.232638753701287
996,0.997,1.2351598811123374
997,0.998,1.240425023642277
998,0.999,1.2507360673899284
