,Квантиль,Значение
903,0.904,2.1914764511700002
904,0.905,2.192240547050337
905,0.906,2.1929875772514795
906,0.907,2.193529980841672
907,0.908,2.1944948693247555
908,0.909,2.195335782196713
909,0.91,2.1959081505279587
910,0.911,2.196358327634078
911,0.912,2.196900035903576
912,0.913,2.1979774810416295
913,0.914,2.198787943028241
914,0.915,2.199892321892332
915,0.916,2.200608312390457
916,0.917,2.2010092030996127
917,0.918,2.202047801933975
918,0.919,2.202936043732376
919,0.92,2.20372475756175
920,0.921,2.204638130979924
921,0.922,2.2055312303058945
922,0.923,2.2066698599639487
923,0.924,2.207481550341461
924,0.925,2.2091860228761817
925,0.926,2.209931673385105
926,0.927,2.2110825845800908
927,0.928,2.212497695721199
928,0.929,2.2135369900543913
929,0.93,2.2141024458095
930,0.931,2.214550835752224
931,0.932,2.2154324840450377
932,0.933,2.216486033428444
933,0.934,2.217548580012793
934,0.935,2.2182518596769625
935,0.936,2.2193239160232636
936,0.937,2.220408616571979
937,0.9380000000000001,2.2213073929882614
938,0.9390000000000001,2.221963165799316
939,0.9400000000000001,2.2230488970819304
940,0.9410000000000001,2.2244252247036167
941,0.9420000000000001,2.225667003682395
942,0.9430000000000001,2.2267470915814807
943,0.9440000000000001,2.2280062183808713
944,0.9450000000000001,2.2291380789142505
945,0.9460000000000001,2.2299441866162737
946,0.9470000000000001,2.2315657980856733
947,0.9480000000000001,2.232914925539789
948,0.9490000000000001,2.2340814217105294
949,0.9500000000000001,2.235009572302574
950,0.9510000000000001,2.2364777819943287
951,0.9520000000000001,2.2374493044384387
952,0.9530000000000001,2.2386995852893143
953,0.9540000000000001,2.2406657570363415
954,0.9550000000000001,2.2419926607413125
955,0.9560000000000001,2.2426944330048144
956,0.9570000000000001,2.2437085895466353
957,0.9580000000000001,2.245378159438718
958,0.9590000000000001,2.2468583650036638
959,0.9600000000000001,2.24864882064508
960,0.961,2.2513898623915196
961,0.962,2.252323555663093
962,0.963,2.2543485395037273
963,0.964,2.2557714763540724
964,0.965,2.256658896365337
965,0.966,2.2587898126646424
966,0.967,2.260746777938886
967,0.968,2.2626502194488087
968,0.969,2.264818957179202
969,0.97,2.267269441357396
970,0.971,2.2684490877542887
971,0.972,2.2700844501442594
972,0.973,2.2719481705549027
973,0.974,2.2748505367794634
974,0.975,2.2770702915276413
975,0.976,2.2806682899267736
976,0.977,2.2833136293192777
977,0.978,2.2851480078056556
978,0.979,2.2878827304350207
979,0.98,2.290192751318155
980,0.981,2.292982399439743
981,0.982,2.294274659185302
982,0.983,2.2966533125526345
983,0.984,2.301125201846992
984,0.985,2.3039746928383766
985,0.986,2.3073565701958025
986,0.987,2.312553168678405
987,0.988,2.3142641565648177
988,0.989,2.3183055287118193
989,0.99,2.3222623344402176
990,0.991,2.3257981309865468
991,0.992,2.3311869464164516
992,0.993,2.3368731627234
993,0.994,2.3449751788925686
994,0.995,2.350683248027513
995,0.996,2.359371636329133
996,0.997,2.366536231923339
997,0.998,2.3801712402463138
998,0.999,2.4051298537581616
