<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160128,130000,3.7450000,3.7550000,3.7450000,3.7550000,26000
20160128,140000,3.7500000,3.7500000,3.7500000,3.7500000,22400
20160128,150000,3.7500000,3.7500000,3.7450000,3.7500000,198600
20160128,160000,3.7500000,3.7500000,3.7450000,3.7500000,202300
20160128,170000,3.7500000,3.7500000,3.7450000,3.7500000,198200
20160128,180000,3.7450000,3.7450000,3.7450000,3.7450000,2000
20160128,190000,3.7450000,3.7450000,3.7450000,3.7450000,57000
20160129,120000,3.7450000,3.7500000,3.7450000,3.7500000,4500
20160129,130000,3.7550000,3.7550000,3.7500000,3.7550000,41600
20160129,140000,3.7550000,3.7550000,3.7500000,3.7550000,71600
20160129,150000,3.7550000,3.7600000,3.7550000,3.7600000,85400
20160129,160000,3.7550000,3.7600000,3.7550000,3.7600000,32900
20160129,170000,3.7600000,3.7600000,3.7600000,3.7600000,20000
20160129,180000,3.7600000,3.7600000,3.7550000,3.7550000,85400
20160129,190000,3.7600000,3.7600000,3.7600000,3.7600000,89700
20160201,110000,3.7550000,3.7550000,3.7550000,3.7550000,400
20160201,120000,3.7700000,3.7750000,3.7700000,3.7750000,12800
20160201,130000,3.7600000,3.7650000,3.7600000,3.7650000,4000
20160201,140000,3.7650000,3.7650000,3.7600000,3.7650000,100700
20160201,150000,3.7650000,3.7650000,3.7650000,3.7650000,105500
20160201,160000,3.7650000,3.7700000,3.7650000,3.7700000,123300
20160201,170000,3.7650000,3.7700000,3.7550000,3.7550000,58000
20160201,180000,3.7550000,3.7650000,3.7550000,3.7650000,15800
20160201,190000,3.7700000,3.7700000,3.7700000,3.7700000,100
20160202,110000,3.7700000,3.7700000,3.7600000,3.7600000,600
20160202,120000,3.7600000,3.7600000,3.7600000,3.7600000,2200
20160202,140000,3.7600000,3.7650000,3.7600000,3.7600000,27200
20160202,150000,3.7600000,3.7650000,3.7600000,3.7650000,1500
